sample_id,settlement_a_mm,settlement_b_mm,settlement_c_mm,settlement_d_mm,kv_factor_a,kv_factor_b,kv_factor_c,kv_factor_d,ei_factor_s1,ei_factor_s2,ei_factor_s3,dT_s1_C,dT_s2_C,dT_s3_C,uniform_load_N_per_mm,R_a_kN,R_b_kN,R_c_kN,R_d_kN,sum_R_kN,total_udl_kN,equilibrium_err_kN,has_negative_reaction,v_A_mm,theta_A_rad,v_S1-1_6L_mm,theta_S1-1_6L_rad,v_S1-2_6L_mm,theta_S1-2_6L_rad,v_S1-3_6L_mm,theta_S1-3_6L_rad,v_S1-4_6L_mm,theta_S1-4_6L_rad,v_S1-5_6L_mm,theta_S1-5_6L_rad,v_B_mm,theta_B_rad,v_S2-1_6L_mm,theta_S2-1_6L_rad,v_S2-2_6L_mm,theta_S2-2_6L_rad,v_S2-3_6L_mm,theta_S2-3_6L_rad,v_S2-4_6L_mm,theta_S2-4_6L_rad,v_S2-5_6L_mm,theta_S2-5_6L_rad,v_C_mm,theta_C_rad,v_S3-1_6L_mm,theta_S3-1_6L_rad,v_S3-2_6L_mm,theta_S3-2_6L_rad,v_S3-3_6L_mm,theta_S3-3_6L_rad,v_S3-4_6L_mm,theta_S3-4_6L_rad,v_S3-5_6L_mm,theta_S3-5_6L_rad,v_D_mm,theta_D_rad
10,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.73,9.44,9.68,-61.64,1089.1326162185042,2627.484010739468,2572.8341300014836,1107.3492430641456,7396.800000023601,7396.8,2.3600478016305715e-08,False,-0.17872852636243558,-0.0008273481680812996,-6.162631093982185,-0.0008564139081289354,-10.457483825093725,-0.0003724409753556192,-10.67924928575373,0.00031370451477692756,-6.51626657969825,0.0008911706766766974,0.2707456870665488,0.0010491056247618528,5.848692370911432,0.00047664324357442236,6.941699996810224,-5.8644902250228925e-05,6.031997831910765,-0.00015957952040711668,5.30703494871918,-3.863294447917136e-05,5.537822097560209,9.173221786633381e-05,6.078929680350375,1.9053358964687665e-05,4.86848977684313,-0.00046914185476470987,-0.3631360938079858,-0.0009600696680228894,-6.395412974224576,-0.000759340432274242,-9.617422311290454,-0.00016699267959737274,-8.418440437506465,0.0005169487921865807,-3.1879414322707342,0.0009924591852598162,3.684405739440083,0.0009594999675499151
11,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.65,9.34,9.54,-61.64,1088.064552756158,2627.91899972451,2575.1683424306043,1105.6481051148323,7396.8000000261045,7396.8,2.6104316930286586e-08,False,-0.17855325532028327,-0.0008321086164759031,-6.1844232038829166,-0.0008583783327640196,-10.48529633248987,-0.00037241732871791763,-10.702521557124962,0.0003149082801989333,-6.52982433143878,0.0008927466083959045,0.26669038864458233,0.0010502457702902803,5.848541109577157,0.0004765396504244089,6.94278329043804,-5.8225495948566705e-05,6.036711276769722,-0.00015896443467660763,5.31559200759392,-3.814949934194491e-05,5.54825409975574,9.175670238839295e-05,6.087085821693442,1.829156284982944e-05,4.868037119679983,-0.00047101725153875576,-0.3808852882811071,-0.0009631762275112657,-6.434526358823433,-0.0007624361248927528,-9.673687341600136,-0.00016883547576159133,-8.479364371884557,0.0005176009220611955,-3.232751331842883,0.000996848270757723,3.6847630107775413,0.000968868038255633
12,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.55,9.25,9.41,-61.64,1086.8813467512036,2628.767889518164,2577.0201808462966,1104.1305829148698,7396.800000030534,7396.8,3.053355612792075e-08,False,-0.17835908918982346,-0.0008387505277675758,-6.21616961721843,-0.0008614677709403702,-10.528283683748768,-0.00037284934754584103,-10.742017229866157,0.0003162386269546347,-6.557062734323081,0.0008949442669699044,0.254507821857431,0.0010524156869178602,5.848245920026947,0.0004777867713403423,6.9503750653603475,-5.713533624112454e-05,6.050567433741113,-0.00015820408848769125,5.332937615456113,-3.789181898215399e-05,5.565161878610652,9.133886460790827e-05,6.098476142902447,1.702535461820865e-05,4.867678005867806,-0.0004733046825317726,-0.40008890487924686,-0.0009663574859173127,-6.474840098895359,-0.0007654032420922759,-9.729990368368636,-0.000170480483134029,-8.539149391097837,0.0005183859931368059,-3.2761245917787885,0.0010011713889021413,3.68508171931392,0.0009778371720896959
13,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.47,9.17,9.29,-61.64,1085.909634740068,2629.3104402994045,2578.850215325021,1102.729709658526,7396.8000000230195,7396.8,2.3019310901872814e-08,False,-0.17819962958571947,-0.0008439488348717389,-6.240815611639729,-0.0008638336110435316,-10.561302238849768,-0.00037311778664675605,-10.771875892302011,0.00031733252285509746,-6.577129490754786,0.0008966654318702387,0.24596454475779558,0.0010540290548170903,5.848057255582779,0.00047855727623758273,6.955695090137082,-5.6290216083352605e-05,6.061153948581503,-0.00015750624333768422,5.34706915274771,-3.7563139108015186e-05,5.57963770229016,9.107648893890975e-05,6.108616248458268,1.5950033138750114e-05,4.867323120337567,-0.000475414840089457,-0.4178310867127683,-0.0009692930503748751,-6.51206295218016,-0.0007681414121942537,-9.781968593219794,-0.00017199845762639704,-8.59433901260436,0.0005191110155084833,-3.3161629599981115,0.0010051622093923184,3.685375929352621,0.0009861165919526499
14,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.39,9.1,9.19,-61.64,1084.9693567511645,2630.0236924087176,2580.244545110704,1101.5624057726427,7396.8000000432285,7396.8,4.322828317526728e-08,False,-0.17804532835846282,-0.0008492911693887435,-6.26640052638145,-0.0008663315891954406,-10.596034951350408,-0.0003734826956997557,-10.803906899450364,0.0003183893956359089,-6.599351204543296,0.0008984327992200783,0.2359177972391248,0.0010557956294705462,5.847809232139797,0.0004796117709293447,6.9619568588638385,-5.541133641473932e-05,6.072363476844205,-0.00015692035843608966,5.360881876288247,-3.738762871692716e-05,5.592926525225618,9.072424507556671e-05,6.117471543278601,1.4952655277114696e-05,4.867052727909953,-0.00047717473169273024,-0.4325991578522408,-0.0009717404176672101,-6.5430709789353685,-0.0007704239868687766,-9.825277063779998,-0.00017326397137538906,-8.64032662644335,0.0005197148309915168,-3.3495266278797593,0.0010084876224143932,3.6856210853793256,0.000993015870820973
15,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.33,9.03,9.09,-61.64,1084.1923970114412,2630.376824590794,2581.8691599532635,1100.3616184839022,7396.800000039401,7396.8,3.94011294702068e-08,False,-0.1779178279354144,-0.000852970970360118,-6.2834580799247375,-0.00086790526153757,-10.618195843808852,-0.0003735379821562726,-10.823007700734014,0.0003192647523211157,-6.611146769516704,0.0008996510563040668,0.2317543287547544,0.0010567690442093106,5.847686435363618,0.0004797526005789929,6.963828511874478,-5.499035322467773e-05,6.07736682798521,-0.00015643835428332515,5.36869329005151,-3.706373617951097e-05,5.601761482246362,9.067089341920137e-05,6.124084640340176,1.4302926849416931e-05,4.866737677944207,-0.0004786399694696338,-0.44590930055004285,-0.0009740275885257036,-6.571933384557246,-0.0007726563757032779,-9.866404135146846,-0.00017456486308019755,-8.68458599900758,0.0005202221515215467,-3.3819411697202626,0.0010116798702857637,3.6858732735577298,0.0009997697611395702
16,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.28,8.97,9.01,-61.64,1083.5285304219274,2630.7205981308985,2583.173212600542,1099.3776588641845,7396.8000000175525,7396.8,1.7552338249515742e-08,False,-0.17780888629187333,-0.0008559635319736714,-6.297190873205052,-0.0008691489190261993,-10.635784983675832,-0.00037353492726790224,-10.837815743826082,0.0003200123278406126,-6.619884217454067,0.0009006409607061997,0.22902902936319924,0.0010574990857462852,5.847566892924263,0.0004797205875031237,6.964446850984962,-5.476455876254844e-05,6.079890103995577,-0.0001561202507539135,5.3731852351748515,-3.681882205335562e-05,5.607182505560679,9.067711967187106e-05,6.128291827784934,1.3904966757349656e-05,4.866484792317969,-0.00047960761437745007,-0.4555163683237262,-0.0009757464640024418,-6.59350815307713,-0.0007744080761906881,-9.897770752625398,-0.00017563098302075025,-8.718779243269674,0.0005205600176866442,-3.407206448203549,0.0010141401281139896,3.686079923799989,0.0010050708161886753
17,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.26,8.93,8.94,-61.64,1083.2227343759303,2630.5148331833993,2584.5021306627686,1098.5603018091851,7396.800000031283,7396.8,3.128297976218164e-08,False,-0.17775870463735793,-0.0008569750539098931,-6.301474531085421,-0.0008694761029444718,-10.64061130752609,-0.00037340909713585405,-10.840935719884323,0.000320359848051134,-6.620590991762895,0.0009009788470256215,0.2299001509662156,0.0010575960142054962,5.8476384448062095,0.0004793452341327266,6.9638933692453255,-5.4620797747745855e-05,6.081290705817359,-0.0001557218689697125,5.377355746966309,-3.643031311598166e-05,5.613175462955831,9.079126214610036e-05,6.133396475641604,1.3480249152188921e-05,4.866227084719211,-0.00048083568567828253,-0.46590013519082385,-0.0009774567494473284,-6.615243519478697,-0.0007760038095714681,-9.92810481743909,-0.0001765153981289701,-8.750980663987484,0.0005209836870581532,-3.430565440934628,0.0010164686481731271,3.686251584333656,0.001009900953143672
18,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.25,8.91,8.9,-61.64,1083.0782071986441,2630.353490489071,2585.2583975701386,1098.1099047696976,7396.8000000275515,7396.8,2.7551323000807315e-08,False,-0.17773498748020827,-0.0008575182658414075,-6.3038603709513765,-0.0008696739797418326,-10.643468902624543,-0.0003733709685297094,-10.843056133284502,0.000320524652333018,-6.621494151390295,0.000901160997253715,0.22996545231645604,0.0010576861806490668,5.84769454947106,0.00047923408706179857,6.964204939188779,-5.4459368531962896e-05,6.083147767512274,-0.00015544600809867204,5.380994029342284,-3.619816522136657e-05,5.617776397397454,9.082155243266754e-05,6.137087195990827,1.3150537199300605e-05,4.866080427273384,-0.0004816835445024586,-0.472577320815155,-0.0009785132419942411,-6.628745983117076,-0.0007769400933462982,-9.946535025628064,-0.00017700263063672442,-8.770248799962115,0.0005212743483126246,-3.4443894046307784,0.0010178660456848085,3.686346176281799,0.0010127339294077953
19,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.25,8.93,8.88,-61.64,1083.241525466805,2629.993370577361,2585.4886826167735,1098.0764213667997,7396.80000002774,7396.8,2.773958840407431e-08,False,-0.17776178828753125,-0.0008582557322965081,-6.30866634309555,-0.0008703496739331711,-10.652230415926878,-0.0003738613459325251,-10.854125927422775,0.0003203431362385373,-6.632401335907502,0.0009014118869881663,0.22251539801875977,0.001058493020733986,5.847819776132464,0.00048072042201803696,6.973148156791195,-5.3317265011355035e-05,6.098274923705293,-0.0001547498888478236,5.3989927195467695,-3.604978307443698e-05,5.634655864806235,9.032044464119045e-05,6.148178331563285,1.1898186634083952e-05,4.8660357697372385,-0.00048378889067560914,-0.4844527257056407,-0.0009799530455609205,-6.647933695320106,-0.0007776899075068113,-9.96835362644005,-0.00017703800859259253,-8.789853892023991,0.0005219778533601018,-3.4567736119235692,0.0010193328805343906,3.686353208433507,0.0010149885408580164
20,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.26,8.98,8.9,-61.64,1083.6142883028062,2629.7314538121054,2584.894227571199,1098.5600303258962,7396.800000012006,7396.8,1.2006239558104426e-08,False,-0.17782295930689943,-0.0008587438180889928,-6.31300143940191,-0.0008710967687274378,-10.661626224202818,-0.000374585467727671,-10.86748935431036,0.0003199239694511689,-6.646759408000641,0.0009015796572149381,0.2120155341697992,0.0010595297099816165,5.8479108540235005,0.0004829080122937417,6.9850747916406455,-5.194463636240149e-05,6.116795074752024,-0.00015413491079987123,5.419246419538514,-3.613514460107613e-05,5.652165220001295,8.959205456665164e-05,6.158847521732589,1.0584079038660051e-05,4.86615104816314,-0.00048563140476541334,-0.4926180430438132,-0.000980653558713652,-6.657943239110574,-0.0007776015108030901,-9.976124967903699,-0.0001765137931113894,-8.793658542908403,0.0005225847965394942,-3.4572370245050585,0.0010196694603326814,3.6862516413503124,0.0010147016661959816
21,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.28,9.07,8.96,-61.64,1084.261413206935,2629.5046006984103,2583.4065591711274,1099.6274269695248,7396.800000045997,7396.8,4.599678504746407e-08,False,-0.17792915361121556,-0.0008592763545525914,-6.318780624300347,-0.0008721845415674541,-10.675148218056103,-0.0003757389497016469,-10.887560460562062,0.00031919430557840104,-6.668922415184945,0.0009017633386807914,0.19548135243221662,0.001061116264022493,5.847989739020229,0.0004863869661457704,7.003279830929761,-4.99495282396847e-05,6.1439582772028505,-0.00015340635428768928,5.4476484214755,-3.6455845581021167e-05,5.675535285206032,8.843939021346732e-05,6.172363541446417,8.81674543097198e-06,4.866439541082326,-0.0004877961135097318,-0.5000403708833899,-0.0009809319835870735,-6.663098909705168,-0.0007767729761462695,-9.974231998853321,-0.0001753576232646384,-8.785130447411555,0.0005232892772366228,-3.44768281135991,0.0010191429275400808,3.6860274677454488,0.001012164795573555
22,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.29,9.19,9.06,-61.64,1084.954664425546,2629.736070646267,2580.863865574438,1101.2453993780216,7396.800000024273,7396.8,2.427259460091591e-08,False,-0.17804291732268307,-0.0008612220439020972,-6.332616294573441,-0.0008742680208212504,-10.70187632693929,-0.00037743579866412894,-10.922855405442764,0.00031840850710859725,-6.7049624587740375,0.0009024130109050244,0.17001408209972507,0.0010637258271421093,5.847909248584008,0.0004914808403618865,7.028858403197835,-4.726599850929337e-05,6.180720651645681,-0.0001526550582299149,5.484306742990534,-3.715867238143204e-05,5.703989104120932,8.676055136962601e-05,6.187699813521073,6.640005358637918e-06,4.866932627510908,-0.0004899926439954485,-0.5052105396013712,-0.0009806313144813635,-6.661222033013515,-0.000775156416465216,-9.960473169640606,-0.00017360648202554278,-8.76253015201042,0.0005239936910180076,-3.4271569295443336,0.0010176193048468084,3.6856876627539794,0.0010072318273885953
