sample_id,settlement_a_mm,settlement_b_mm,settlement_c_mm,settlement_d_mm,kv_factor_a,kv_factor_b,kv_factor_c,kv_factor_d,ei_factor_s1,ei_factor_s2,ei_factor_s3,dT_s1_C,dT_s2_C,dT_s3_C,uniform_load_N_per_mm,R_a_kN,R_b_kN,R_c_kN,R_d_kN,sum_R_kN,total_udl_kN,equilibrium_err_kN,has_negative_reaction,v_A_mm,theta_A_rad,v_S1-1_6L_mm,theta_S1-1_6L_rad,v_S1-2_6L_mm,theta_S1-2_6L_rad,v_S1-3_6L_mm,theta_S1-3_6L_rad,v_S1-4_6L_mm,theta_S1-4_6L_rad,v_S1-5_6L_mm,theta_S1-5_6L_rad,v_B_mm,theta_B_rad,v_S2-1_6L_mm,theta_S2-1_6L_rad,v_S2-2_6L_mm,theta_S2-2_6L_rad,v_S2-3_6L_mm,theta_S2-3_6L_rad,v_S2-4_6L_mm,theta_S2-4_6L_rad,v_S2-5_6L_mm,theta_S2-5_6L_rad,v_C_mm,theta_C_rad,v_S3-1_6L_mm,theta_S3-1_6L_rad,v_S3-2_6L_mm,theta_S3-2_6L_rad,v_S3-3_6L_mm,theta_S3-3_6L_rad,v_S3-4_6L_mm,theta_S3-4_6L_rad,v_S3-5_6L_mm,theta_S3-5_6L_rad,v_D_mm,theta_D_rad
0,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,9.51,6.8,8.72,-61.64,1038.4286496301897,2480.6556912980323,2611.5157198929173,1015.8858800234509,7396.799999868614,7396.8,-1.31386514112819e-07,False,-0.17719902829884704,-0.0022279432235221,-14.364398932859105,-0.0019978026959873,-23.984659813225235,-0.0009224068855932,-24.932014078616188,0.0004344668390376,-17.534383762473784,0.0015090669161743,-8.303606140705206,0.0017376417840693,0.24746187991413873,0.0005564140740528,-0.026726660666866846,-0.000457242470158,-3.698527545421617,-0.000566058736276,-6.278334031960828,-0.0002171227533838,-6.598667467706185,0.0001424979148656,-6.2806000563451345,6.573570483058302e-05,-7.605320795512021,-0.0008944974125676,-18.362889816966376,-0.0020315750682102,-31.698495940922037,-0.0016540545098073,-38.550634310438866,-0.0003734650190733,-32.729276868158614,0.0011986921150053,-23.39478333295858,0.002450915603471,-5.463120034279909,0.0027716761646443
1,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,9.47,6.65,4.51,-61.64,1058.2070869111799,2705.6679239741748,2711.7690631072646,1040.3240124008373,7396.799999879678,7396.8,-1.2032251106575134e-07,False,-0.18555683468951006,-0.0022580194582487,-15.5741765124236,-0.0020241636526138,-23.333729701890455,-0.0009408220079134,-26.486059822173026,0.0004282281072298,-21.22655947196372,0.001519235131084,-8.093399926141414,0.0017684475019033,0.2855437079754461,0.0006120878510177,0.4237025230924099,-0.0003866558648767,-3.0687396180211555,-0.0005029927513095,-5.410490633794121,-0.0001840108373634,-5.347866137995176,0.0001232223133106,-4.746440762449751,-2.8360862929830463e-05,-7.395387298393681,-0.0010858483951634,-18.9586952735083,-0.0021980524069874,-34.76775611628954,-0.0017695625036437,-43.255431818900426,-0.0004119079668428,-39.61228261701697,0.0012634099144252,-25.74333649393567,0.002644889851202,-5.307812619583304,0.0031210025618125
2,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,9.95,14.5,13.56,-61.64,964.4319287314756,2582.2524059774196,2736.8120984311627,1079.3342252735276,7396.799999866567,7396.8,-1.334328771918081e-07,False,-0.19089007178466944,-0.0023681243006,-15.442105657771585,-0.0021394927504708,-27.631372700600885,-0.0010334238722897,-29.49105790930426,0.0003863049653223,-24.320500480573415,0.00155594220064,-9.1939788857437,0.0019117362719189,0.2531467922372832,0.0008899098104903,1.647181843602093,-0.0002676323340592,-1.3032753126790309,-0.0004983583576046,-3.9362635873956697,-0.0002493562892279,-4.436341685908395,3.2306307425832965e-05,-4.269009718961137,-0.000100438131284,-7.936334529115746,-0.0010946776344367,-17.243081119960117,-0.0020680393613344,-32.48937742933886,-0.0015917694066899,-38.74493296103208,-0.000277397052211,-34.99700151051353,0.0012635764131144,-23.73631393822212,0.0024196497003271,-4.794456404697166,0.0025792935277498
3,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,9.04,11.29,9.53,-61.64,1018.4875827452634,2769.678305199555,2532.1050626888896,1099.7141898221353,7396.799999863991,7396.8,-1.3600947568193078e-07,False,-0.17689010109588288,-0.0023861867131029,-15.294831207435784,-0.0021287526449258,-27.151537067033242,-0.0010090762126008,-30.698047771169907,0.0004090652152507,-22.041584342265864,0.0015619200769052,-10.229190169497352,0.0018857368106158,0.2799883481058026,0.0008167380477136,1.3324210162528345,-0.0002926715398336,-1.6358019375766284,-0.0004912005485572,-4.232381725455871,-0.0002259370075389,-4.124506372573546,5.605151957739975e-05,-3.798805778728825,-9.230253084910106e-05,-7.010972653961119,-0.0011180871878982,-18.65543338859289,-0.0021407817220922,-33.5083001455695,-0.0016755658825065,-39.868234444919494,-0.0003339689508522,-36.153507625843524,0.0012725077838819,-22.405227013407426,0.002532363032741,-5.402216945099435,0.0028340675140453
4,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,9.03,4.37,4.82,-61.64,1057.650078321347,2829.617547900434,2886.500452696765,1051.5442291821278,7396.799999868339,7396.8,-1.316611815127544e-07,False,-0.17557558064630255,-0.0022300775858701,-15.53484496437396,-0.0019853583561029,-24.639168283360654,-0.0009046264390095,-28.328761687260908,0.0004483407967881,-18.598850956099866,0.001509791789556,-8.00331206839848,0.0017159749775477,0.2759344308548358,0.0005031129920928,-0.23579063381120885,-0.0004662264038165,-3.9958759165396662,-0.0005485362119185,-6.677301488656847,-0.0001909044612964,-6.376327822557189,0.0001596012843998,-5.852209675864905,5.591346152888931e-05,-7.581046783252901,-0.0009490559589877,-19.42205713618846,-0.0021192620909962,-32.38640645819201,-0.0017404830132563,-39.57832263555413,-0.0004242480074825,-35.115922104136274,0.0012179416373357,-22.31797027374823,0.0025745846322436,-5.00446107017442,0.0030341516955647
5,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,8.49,13.31,12.75,-61.64,958.0923706016133,2851.7745868295924,2600.7229880509753,1057.5697579012174,7396.799999867331,7396.8,-1.3266890164231881e-07,False,-0.18223023669905145,-0.0024652512178024,-15.960925358258645,-0.0021847334549294,-26.223281743835322,-0.0010398059385139,-32.55854137917439,0.0004057539628289,-22.42887053855486,0.0015881946873714,-10.479455989103343,0.0019437646733683,0.2670867884223858,0.0009086865521526,1.6762353459815833,-0.0002612081007026,-1.1743964702957492,-0.0005002177630133,-3.9459096662441495,-0.0002554304638615,-4.47686412096035,2.6086233107261532e-05,-4.380815202957448,-0.0001027352357483,-7.361054948667503,-0.0010889828995081,-19.694255881955225,-0.002077055365388,-35.36713154648844,-0.0016069305608199,-38.849894312304656,-0.0002901377675118,-37.40939009092674,0.0012618217255481,-22.33938735271281,0.0024374466294025,-5.446110392707255,0.0026252076623717
6,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,7.5,2.58,5.11,-61.64,968.0420258578123,2478.206536418564,2586.3871110463706,1088.8275183338387,7396.7999998492205,7396.8,-1.5077966963872313e-07,False,-0.16668074959994264,-0.0023085018363644,-16.084591745931903,-0.0020113591557322,-25.16447237143674,-0.0008957568860422,-27.592211261374768,0.0004745276040809,-20.389149126826887,0.0015357427529084,-8.273561187753721,0.001724136998692,0.26039786590235475,0.0004759329727609,-0.44969158117813235,-0.0005000676340682,-4.525521138841964,-0.0005785210932979,-8.125164160241921,-0.0002065154340101,-6.926919678668552,0.0001688817801487,-5.719098934216161,0.0001006029855375,-7.497549896416003,-0.0008584398469217,-18.778334062829096,-0.0020658422800847,-32.251752140493856,-0.0017196056305637,-39.772460715180294,-0.0004312591800683,-38.334163237427205,0.0011876957824084,-24.567871433264244,0.0025257579679122,-5.2640746222034425,0.0029713980947647
7,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,7.7,5.35,5.37,-61.64,894.484841125965,2610.829157292342,2800.450657902661,1026.9392211608395,7396.799999852363,7396.8,-1.476373654440977e-07,False,-0.16988088585475342,-0.0023662292927214,-16.316882640550126,-0.0020702691364336,-24.829727749830937,-0.0009422144397777,-28.86637039740445,0.0004541574286243,-19.101632288679646,0.001555094907042,-8.724030099273033,0.00179684643373,0.2705861528026928,0.0006156346400195,0.3564046127279705,-0.0004064443803778,-3.2667655173330346,-0.0005312869267327,-5.934471808748829,-0.0002059810281277,-6.041758912328104,0.000122405751788,-5.10550447091383,6.805849372607118e-06,-7.292508745675339,-0.0009998687644521,-18.902039400093987,-0.0021386643021421,-32.47102527045128,-0.0017381856472321,-39.931717591731896,-0.0004099620814333,-38.73019723964558,0.0012345051062606,-23.78598208269062,0.0025837146268928,-4.896377704596465,0.0030261371987887
8,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,6.89,11.06,10.77,-61.64,976.8329606799413,2650.261286146489,2818.253718116455,1062.4726108862917,7396.799999845436,7396.8,-1.545640770928003e-07,False,-0.16869811661751427,-0.0025535210866697,-16.775552705068453,-0.0022176557073233,-25.19610558963082,-0.001034685341486,-27.759481535886252,0.0004316126422263,-23.99619809171301,0.0016174866820869,-10.50459885508335,0.0019591852163528,0.26402651278981526,0.0008929308763553,1.5919405880420598,-0.0002699152175701,-1.333927569444624,-0.0005031024077924,-3.88281911109391,-0.0002537187233926,-4.300683342701404,3.116827199000042e-05,-4.422070359810872,-9.550898528452158e-05,-8.136633529015532,-0.0010808385242959,-19.742597632830588,-0.0021021723925967,-32.59450255588676,-0.0016448614627386,-41.04752165706609,-0.000320435016425,-38.05719458578817,0.0012596056573519,-20.86196735213614,0.0024837592696357,-4.688827502631191,0.0027404965387484
9,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,6.49,2.29,2.98,-61.64,962.8747059473037,2620.568154872249,2503.076358283763,977.217252108347,7396.799999870635,7396.8,-1.2936561688547954e-07,False,-0.15632147872262936,-0.0024019372089421,-15.529143227659299,-0.0020667087892158,-27.27850233818477,-0.0009176493022481,-26.2926090371813,0.0004814638833388,-20.396370804946557,0.0015668792058193,-7.016317500765703,0.0017748451034444,0.25869748723136915,0.0005415842075448,-0.036856422760319654,-0.0004477188549294,-3.912393622261952,-0.0005452334285916,-6.426312787720265,-0.000198047542524,-6.601769746225051,0.0001467712396269,-5.493848848853401,4.215535422008617e-05,-8.216327417537753,-0.0009589832278228,-17.619829645302456,-0.0021521207018726,-32.997759282606914,-0.0017787218130791,-40.61098180250327,-0.0004503158431507,-38.10083905419601,0.001221595918922,-24.62057763009858,0.0026255121841826,-5.411827923539425,0.0031499036709539
