sample_id,settlement_a_mm,settlement_b_mm,settlement_c_mm,settlement_d_mm,kv_factor_a,kv_factor_b,kv_factor_c,kv_factor_d,ei_factor_s1,ei_factor_s2,ei_factor_s3,dT_s1_C,dT_s2_C,dT_s3_C,uniform_load_N_per_mm,R_a_kN,R_b_kN,R_c_kN,R_d_kN,sum_R_kN,total_udl_kN,equilibrium_err_kN,has_negative_reaction,v_A_mm,theta_A_rad,v_S1-1_6L_mm,theta_S1-1_6L_rad,v_S1-2_6L_mm,theta_S1-2_6L_rad,v_S1-3_6L_mm,theta_S1-3_6L_rad,v_S1-4_6L_mm,theta_S1-4_6L_rad,v_S1-5_6L_mm,theta_S1-5_6L_rad,v_B_mm,theta_B_rad,v_S2-1_6L_mm,theta_S2-1_6L_rad,v_S2-2_6L_mm,theta_S2-2_6L_rad,v_S2-3_6L_mm,theta_S2-3_6L_rad,v_S2-4_6L_mm,theta_S2-4_6L_rad,v_S2-5_6L_mm,theta_S2-5_6L_rad,v_C_mm,theta_C_rad,v_S3-1_6L_mm,theta_S3-1_6L_rad,v_S3-2_6L_mm,theta_S3-2_6L_rad,v_S3-3_6L_mm,theta_S3-3_6L_rad,v_S3-4_6L_mm,theta_S3-4_6L_rad,v_S3-5_6L_mm,theta_S3-5_6L_rad,v_D_mm,theta_D_rad
10,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,7.66,4.53,2.44,-61.64,1055.970239265845,2629.0107050428737,2885.4274940735895,1105.5630453546441,7396.800000036531,7396.8,3.653076419141144e-08,False,-0.1691612767919234,-0.0009093782277011,-6.037400101681999,-0.0008695087977223,-11.662094045572827,-0.0003443303548726,-11.537041502656821,0.0003552909853847,-6.5588627206323995,0.0009185033374564,0.6065464257781241,0.0010344548157601,5.651377465033817,0.0003922793048387,6.355173482293029,-7.403567041502676e-05,5.510185293632617,-0.0001334170901449,5.1673177393977765,1.662712065446143e-06,5.996378080728101,0.0001187411285497,6.365307875091405,5.355551643405993e-06,4.8976346764968905,-0.0005509663522345,-1.1494552482496774,-0.0011124582973968,-8.676217459202347,-0.0009168088059375,-13.074472075711123,-0.0002640564099334,-12.26301008705496,0.0005457740927955,-5.538248699264039,0.0012126579044339,3.3226071827649344,0.0014365564929119
11,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,10.0,6.08,4.94,-61.64,1142.7198843879814,2614.8726640458735,2667.7418298607845,1104.5495699668172,7396.799999993537,7396.8,-6.462869350798428e-09,False,-0.17247457610095424,-0.000741680168452,-5.494220293221566,-0.0007859605967355,-9.051015905202553,-0.0003260317286717,-9.406704651021851,0.0003272403202781,-5.519973392741735,0.000863003664525,0.9851601662197899,0.0009704064184888,6.181052797326831,0.0003385824667128,6.266036257152684,-0.0001116309891839,5.420524888267492,-0.0001537245787639,4.955849696788273,-1.7063561009912849e-07,5.2193974097848095,0.0001365682326102,5.8435290980300465,4.4029418232532856e-05,5.13658406886669,-0.0004902594123242,-0.7322569164026699,-0.001042206733047,-7.371837542510888,-0.0008569298215884,-11.104205777275855,-0.0002344672100274,-9.882115646773963,0.0005251563038137,-4.646541430535837,0.0011219159221202,3.624745572494706,0.0012557731128211
12,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.73,10.1,10.89,-61.64,1052.2042730760606,2644.1990940143905,2630.5557351099364,1041.0195917147246,7396.800000050257,7396.8,5.0256858230568475e-08,False,-0.16419271575827196,-0.0009208045768461,-7.02209934676465,-0.000912104576913,-11.075283003608758,-0.0003948344242041,-12.007190328865546,0.000320139765813,-7.092047598374117,0.0009219661075453,-0.1316143304884168,0.0010997927154094,5.210912886230221,0.000542753473947,7.827553130394406,-3.155187888972229e-05,5.857009187630059,-0.0001600881198175,5.525596767850326,-5.5327582419087114e-05,6.010953525395016,7.026712563815623e-05,6.012819884182576,4.233396689403352e-06,4.7172513056596825,-0.0004659011028456,-0.286399217250134,-0.0009402881729517,-5.538155637409511,-0.000734825601897,-9.988851206284581,-0.0001495519217593,-8.050381300068562,0.0005155080696401,-2.8877072781781226,0.0009603295744831,3.642606601467853,0.0008848740606964
13,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.05,6.93,6.67,-61.64,1138.206020868426,2484.3737364683598,2701.848958851478,1111.4530012773266,7396.799999988625,7396.8,-1.1375050235074012e-08,False,-0.1750678729778403,-0.0008326681372557,-6.380019602904151,-0.0008408911484988,-10.968756598715958,-0.0003487900293096,-10.578859505373352,0.0003327691048544,-6.46716692452086,0.0008929343684018,0.6469038393782519,0.0010208538757505,5.755902166194282,0.0004056615114433,6.564873215545959,-8.754864011575979e-05,5.563215344908617,-0.0001587668841757,4.531603699088413,-2.0465554318670244e-05,5.553102331167224,0.0001148927417881,6.309794526672788,3.484539647999413e-05,5.196427527402832,-0.0004730799238239,-0.5584999469671491,-0.0010071112056639,-6.8295986233910275,-0.000819757535119,-10.872875897604892,-0.0002110574442679,-9.530840414154174,0.0005189642690667,-3.985428415688636,0.0010702828070699,3.5374047162859563,0.0011428596376699
14,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.21,10.23,8.41,-61.64,1068.7239412657914,2612.767437962437,2972.858036984748,1105.1653978271559,7396.800000026122,7396.8,2.6121597329620272e-08,False,-0.18029823233467196,-0.0009864259356,-6.601237088079735,-0.0009566424149622,-11.911985547047681,-0.0004177217001364,-12.283093364679562,0.0003194700934122,-7.935429624742832,0.0009440810800897,-0.547309836971083,0.0011452593743112,5.793057691298932,0.0006121388606181,7.966959077794069,2.9864995229368488e-05,7.225238960450896,-0.0001168275550921,6.423490145134432,-4.041112392866682e-05,7.277216818932902,4.665168105296602e-05,6.9454215192898,-6.810174781099999e-05,5.389042876346796,-0.0005971437441011,-1.0670094450094332,-0.0010484464210205,-7.118012930013336,-0.0008060602555419,-11.009832331964974,-0.0001700237797432,-9.687042572165593,0.0005596382085551,-3.9405687776627865,0.0010829009115363,3.981400801563658,0.0010997257971287
15,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.87,11.29,9.79,-61.64,1022.1309176343067,2505.2017978409585,2557.812564622255,1083.3447617931115,7396.800000036744,7396.8,3.67435859516263e-08,False,-0.17244007937968941,-0.0009523719781899,-6.960349030130361,-0.0009452211131811,-11.722209738081698,-0.0004213983652409,-11.417122151065954,0.0003082301501663,-7.655133685301183,0.0009328125474454,-0.5389802674550552,0.0011414969410109,5.786596791667203,0.0006234172154041,8.051179105304108,3.158612847608042e-05,7.741271290815564,-0.0001207762492326,6.7493899562846,-4.6142251304727583e-05,6.192351637624161,4.302551459267997e-05,6.660605820194037,-6.573555920360991e-05,5.042464010456975,-0.0005848978062738,-0.9243113468453176,-0.001021210813272,-6.9035568021686,-0.0007765967360387,-10.350342241915072,-0.0001510941066519,-9.516626346932242,0.0005552722770667,-3.4772649143189853,0.0010424776173005,3.6782599697123874,0.0010104833819773
16,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.61,7.57,6.87,-61.64,1102.3113999159993,2657.8739510466976,2573.182925783684,1183.278898221514,7396.800000012796,7396.8,1.2795680959243329e-08,False,-0.18475682897099455,-0.0008865510392825,-6.67548750704087,-0.0008770882372869,-10.160647579007264,-0.000367129678385,-11.198738143086384,0.0003324585219639,-7.09849226066558,0.0009108244781696,0.2851739330395883,0.0010571163046497,6.024016162408751,0.0004604678859464,7.359265944936119,-5.597178785494586e-05,6.309407406773207,-0.0001470862481319,4.609681091676412,-2.5347828465726742e-05,6.202010996130536,9.678086347738148e-05,6.473060422737857,6.8372200331033555e-06,4.537332967296484,-0.0005076510923798,-0.7244321769310189,-0.0010228824707761,-6.963791284187913,-0.000821601606505,-11.532199519978768,-0.0002038470316449,-9.787684333662504,0.0005303564559815,-4.026065316133194,0.00108098405856,3.567882273167331,0.0011479972440183
17,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.07,10.08,11.36,-61.64,1161.9199103286867,2750.677502107515,2418.412829292147,1065.745303613708,7396.800000050354,7396.8,5.035417416365817e-08,False,-0.1919510660924942,-0.0009715601306049,-6.7302283061741335,-0.0009388453390044,-10.717620231105105,-0.0004023308112902,-13.465089536549913,0.0003271173370741,-7.899452955302872,0.000938647220492,-0.2697129084445877,0.0011214069533801,5.30200066474974,0.0005645304202798,7.530864533457891,-2.5642782304010555e-05,6.290071759065986,-0.0001642564724661,5.923182870217389,-6.378298379030418e-05,5.616693466664287,6.331507605741831e-05,6.362982623429596,4.575099412604504e-06,4.857040489376218,-0.0004524752473051,-0.1723535850064966,-0.0009260133674702,-6.074313965619765,-0.000723274382827,-8.827345547055643,-0.0001442968254539,-7.476234776996676,0.0005108945068282,-2.7493990697099915,0.000942274816201,3.6260900523635518,0.000849805570591
18,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.46,8.42,7.21,-61.64,1103.04271731726,2675.169454413089,2694.9523095460327,1066.6491255179967,7396.800000035037,7396.8,3.5036464396398515e-08,False,-0.16796710224886907,-0.0009214490348134,-7.440697992897802,-0.0009045777419552,-10.474088163127309,-0.0003843937104669,-11.3347250963335,0.0003282369441873,-7.167608899179135,0.0009224623364157,0.018815866193375753,0.0010874305806341,5.465622467236789,0.0005122755613844,7.2617530406498325,-2.5310757145865447e-05,6.294916025743607,-0.0001349695293377,5.940235708619947,-2.9173088773633616e-05,6.025212443327877,7.961595687955216e-05,6.169462394358964,-2.1065000041954784e-05,4.5756587759410525,-0.0005436882931186,-0.8362717263043742,-0.001037354337318,-7.594311795276499,-0.0008209018359773,-12.097819587473758,-0.0001943693211747,-9.596436149486301,0.0005422184092693,-4.329215630542951,0.0010888365575378,3.585075764518592,0.0011454465915593
19,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.14,12.02,12.19,-61.64,1164.5107666890963,2633.8632214504523,2532.616981626318,1165.2116570500714,7396.800000029376,7396.8,2.9375769372563812e-08,False,-0.2039904769410659,-0.0010165276728651,-7.377669705821783,-0.0009821588035039,-11.926316867002047,-0.0004350820425048,-12.23227783057618,0.0003138364946675,-8.36964539397904,0.0009537449224175,-0.7457537652751332,0.0011737913551605,6.294424739975835,0.000663109677437,7.642023137098819,3.392863726481964e-05,6.440793970645853,-0.0001395716560773,6.404512600982789,-6.986353617086409e-05,6.412546668741597,3.059038931710409e-05,6.124717701243557,-5.0672487277118265e-05,5.063320421566901,-0.0005261244995342,-0.4690211762900599,-0.0009535658230026,-6.100383972231996,-0.0007191476410627,-9.868463666696863,-0.0001229084857922,-8.039261601875976,0.000535126844988,-2.573960598428397,0.0009549335534596,3.4470617509994574,0.0008364731075492
