sample_id,settlement_a_mm,settlement_b_mm,settlement_c_mm,settlement_d_mm,kv_factor_a,kv_factor_b,kv_factor_c,kv_factor_d,ei_factor_s1,ei_factor_s2,ei_factor_s3,dT_s1_C,dT_s2_C,dT_s3_C,uniform_load_N_per_mm,R_a_kN,R_b_kN,R_c_kN,R_d_kN,sum_R_kN,total_udl_kN,equilibrium_err_kN,has_negative_reaction,v_A_mm,theta_A_rad,v_S1-1_6L_mm,theta_S1-1_6L_rad,v_S1-2_6L_mm,theta_S1-2_6L_rad,v_S1-3_6L_mm,theta_S1-3_6L_rad,v_S1-4_6L_mm,theta_S1-4_6L_rad,v_S1-5_6L_mm,theta_S1-5_6L_rad,v_B_mm,theta_B_rad,v_S2-1_6L_mm,theta_S2-1_6L_rad,v_S2-2_6L_mm,theta_S2-2_6L_rad,v_S2-3_6L_mm,theta_S2-3_6L_rad,v_S2-4_6L_mm,theta_S2-4_6L_rad,v_S2-5_6L_mm,theta_S2-5_6L_rad,v_C_mm,theta_C_rad,v_S3-1_6L_mm,theta_S3-1_6L_rad,v_S3-2_6L_mm,theta_S3-2_6L_rad,v_S3-3_6L_mm,theta_S3-3_6L_rad,v_S3-4_6L_mm,theta_S3-4_6L_rad,v_S3-5_6L_mm,theta_S3-5_6L_rad,v_D_mm,theta_D_rad
10,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,6.31,9.86,8.98,-61.64,1023.4863705878417,2701.902101114462,2620.9366856625265,1050.4748425005594,7396.7999998653895,7396.8,-1.3461067283060402e-07,False,-0.17146092700313853,-0.0025827359593774872,-16.82749704300673,-0.002227037476537154,-27.99778269285726,-0.0010309678002241426,-29.959101148794804,0.00044169570094734734,-22.746634984372275,0.0016272014652522354,-10.153971450968335,0.0019617979309449122,0.2669028984526328,0.0008817077293584972,1.6745235672149745,-0.00026824927204448663,-1.257476949811445,-0.0004946886078948065,-3.862607645882399,-0.00024469830727504466,-4.454871996094782,3.465406616796775e-05,-4.328772221027527,-0.00010369905120756159,-7.759305023069814,-0.0011068456884810428,-19.59200720053661,-0.0021429524463034613,-33.01120745734584,-0.001684710244232085,-40.09301033321957,-0.00034364836397564395,-36.99025588993003,0.0012687319054729706,-23.93252554304162,0.0025409292751601637,-5.226136229887834,0.0028614144634075333
11,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,5.11,1.56,0.26,-61.64,998.2383150510135,2691.7619121767752,2716.9612301573084,989.8385424697599,7396.799999854858,7396.8,-1.4514262147713453e-07,False,-0.1672312126349004,-0.0025189742984997898,-16.276676091548442,-0.0021325947416017082,-26.81128951686373,-0.0009404818431131615,-28.278773773387822,0.0004935870283446455,-20.945230447289955,0.001605860311042402,-8.835165802559647,0.0018325864432371546,0.2685145952229755,0.0006099880562591152,0.3791872211892088,-0.0003920307775430059,-2.9918422031427903,-0.0005090325403470448,-5.434753301391748,-0.0001881052612349322,-5.520220179008386,0.00012368349614763928,-4.799415686924437,-2.0733831840866676e-05,-7.804007157875721,-0.0010684452742790443,-19.922440740402603,-0.002252033451144657,-34.309805244966306,-0.001851039682836827,-42.44065197608072,-0.0004769932510627212,-39.86626776030653,0.0012586045551855757,-26.21468077800661,0.0027442524469506353,-5.190654731324885,0.003368421142556076
12,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,6.07,2.86,3.5,-61.64,1003.806304175248,2697.045059127564,2689.6909688692394,1006.257667674826,7396.799999846878,7396.8,-1.531225279904902e-07,False,-0.16816399748110827,-0.0024496043762116736,-15.934655245486079,-0.002097805452268977,-26.331390145951865,-0.00093263445264205,-27.815146089729524,0.0004821312540462628,-20.601099769038385,0.001582740106067093,-8.662832553927139,0.0018054405416751034,0.2676748839582094,0.0005864551922002468,0.18239934601774,-0.00042531478275957465,-3.410234252007251,-0.0005402622073418302,-6.021702337872592,-0.0002054751106280646,-6.143975821146872,0.00013197894374131482,-5.2495243568516115,2.5032392126552813e-05,-7.791312081812561,-0.0009734027945516643,-19.246610691489874,-0.002152207660559414,-33.02039591498423,-0.001770863910642173,-40.75010791846204,-0.0004409008265077743,-38.149922390133966,0.0012261803028562356,-25.010756371992194,0.0026188781884916145,-5.200262427821415,0.0031256635487205953
13,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,4.75,7.6,7.01,-61.64,1011.0003795274704,2713.1066210871177,2635.985618915707,1036.7073803308747,7396.79999986117,7396.8,-1.3882981875212863e-07,False,-0.16936919460367866,-0.002667255455357089,-17.199901453960912,-0.0022577217490873758,-28.442880268136857,-0.0010249464024981155,-30.2892859304273,0.00046729321578906964,-22.88849803543226,0.001655245544057161,-10.148300855529987,0.0019751590205644345,0.265122035318411,0.0008632562766420118,1.5778349146209993,-0.000278502518634805,-1.3990659337339868,-0.0004981378231718669,-4.00838400175495,-0.00024273766605183186,-4.573417263296156,4.063038907699476e-05,-4.397962437698426,-9.510122142630941e-05,-7.766310726106555,-0.0010970205266411187,-19.657829093007724,-0.0021670079008418914,-33.29342503245912,-0.0017221589303526375,-40.612620518860105,-0.0003740028968807957,-37.63167304867425,0.0012659589105800683,-24.443581472156602,0.002586225203074183,-5.218080161345707,0.0029752666989234203
14,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,5.2,9.15,10.32,-61.64,1015.1758017272059,2722.706541538807,2604.2595113764232,1054.6581452075384,7396.7999998499745,7396.8,-1.5002569853095338e-07,False,-0.17006868780805318,-0.002647645728222173,-17.123504689509204,-0.002253247887411633,-28.37119878545431,-0.0010298801371879333,-30.265942808282855,0.00045868015383416106,-22.91892789193727,0.0016486814239323475,-10.199749848184883,0.0019763721113599912,0.2635962096279219,0.0008779748474512186,1.5752712044770703,-0.00029103464375811595,-1.5343826141105261,-0.0005229337780964706,-4.308256297268794,-0.00026481058464686237,-4.9697353779891955,3.6267372939503935e-05,-4.722704134763747,-6.676746897939204e-05,-7.751541327891239,-0.0010210031394824587,-19.073039775808635,-0.0020764714064625033,-32.13086363128574,-0.0016438158936982654,-39.042618635057075,-0.00033456588290449473,-36.00264604992293,0.0012397773369305107,-23.282028492457094,0.00246771247685,-5.228584101029554,0.0027377102551742164
15,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,4.38,3.99,4.39,-61.64,999.6188255361358,2714.123157528476,2668.0972080429956,1014.960808802588,7396.799999910195,7396.8,-8.980532584246248e-08,False,-0.16746248450555626,-0.0026180209185672,-16.837780469683462,-0.0022014943992857586,-27.725974169478366,-0.0009773406136446424,-29.327119703561312,0.0004906630697373476,-21.894692492944305,0.0016387650891346037,-9.440572636451629,0.001903213882802728,0.2649604654986038,0.0007202320820729615,0.8453315469163403,-0.0003570602979901823,-2.4717236890794108,-0.0005235057946677874,-5.104186116859694,-0.00022619243704274534,-5.450531092643126,8.78122112359248e-05,-4.88973271814239,-2.8559413473754667e-05,-7.781259576877495,-0.0010223953402510734,-19.43720880800331,-0.0021655688279074077,-33.21727266291861,-0.0017615448593382033,-40.845232372489285,-0.0004218527162569441,-38.12160468961216,0.0012420063123536346,-24.923647720939528,0.0026185309375373043,-5.205355094907978,0.0030961918776164624
16,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,4.7,0.08,0.22,-61.64,991.5492507011716,2700.6547359652063,2719.2427756372745,985.3532375538107,7396.799999857463,7396.8,-1.4253691915655509e-07,False,-0.16611061815785932,-0.002513177214301709,-16.192437979265858,-0.002114986026985881,-26.595778814562593,-0.0009202382372526211,-27.945013670023357,0.0005072887862744681,-20.567422392969277,0.001603843481870365,-8.5486895085407,0.0018056742877901031,0.2671011565319297,0.0005490038353641896,0.025662440642858393,-0.00043628036300235603,-3.577922165260508,-0.0005341499131568248,-6.117848436705428,-0.00019169284418179408,-6.148806631056805,0.0001440232802762161,-5.205985751161932,2.5930896576002382e-05,-7.805069281670714,-0.0009930580243611015,-19.541663456950438,-0.002211756447192791,-33.75900822679541,-0.0018391983346763606,-41.887157627873535,-0.00048691296851686213,-39.43290121891444,0.001233598362291354,-25.979769912442634,0.0027108343687926094,-5.188030142755847,0.0033332657693111566
17,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,3.22,1.37,1.45,-61.64,988.4905395484378,2717.175454473296,2695.3774720452716,995.7565337611355,7396.799999828141,7396.8,-1.718590283417143e-07,False,-0.16559820346944354,-0.002665678163047078,-17.01592772423832,-0.0022103851013423772,-27.876579060673958,-0.0009627316884413277,-29.344407766879012,0.0005135047070374023,-21.774668698273317,0.0016545725233707434,-9.281021388085982,0.0018967201988150015,0.264475328864728,0.0006761703647006537,0.6485323626604772,-0.00037335717186800046,-2.709025503598272,-0.0005208240868324057,-5.284754222822961,-0.0002133184092746523,-5.535704229758972,0.00010209229715926418,-4.899424704634374,-2.165953117284977e-05,-7.793959309486346,-0.001031661923349878,-19.659490834549498,-0.002214413947051796,-33.81773417155671,-0.0018213905988789252,-41.80195111368546,-0.00046412116054226916,-39.22213897618407,0.0012458930789658333,-25.765036428106306,0.00269715083068662,-5.194117660286478,0.0032781228129442385
18,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,3.03,-1.82,-1.92,-61.64,979.9579291991142,2710.6183039809202,2734.089604106087,972.1341625710602,7396.799999857181,7396.8,-1.428188625141047e-07,False,-0.16416876647614845,-0.002618252424878359,-16.685999925204573,-0.002161212314761195,-27.245525587407517,-0.0009235177566130047,-28.517640661614486,0.0005310538809471334,-20.93563935769416,0.0016387510361939315,-8.691220563338632,0.0018358221473802581,0.26551753215464263,0.000558489845836274,0.08646927622382221,-0.0004273443875344157,-3.4642948106986236,-0.0005275348849779484,-5.972776586038649,-0.00018916967557702205,-6.005472389078313,0.0001406836770162484,-5.109377304609706,1.4957609159511281e-05,-7.811980899227922,-0.0010134359082261076,-19.77066384529384,-0.0022547266397530893,-34.29514168102539,-0.0018850895070739097,-42.684326250742416,-0.000516053791902095,-40.31386492081991,0.001240879216775086,-26.636146411417634,0.0027742082299966166,-5.180294964491907,0.0034724039660880357
19,0.0,0.696347252685921,-6.53918504586336,-4.61144797226549,1.19384210557675,1.25832465812169,0.429619502118691,0.341791088238408,0.498571148555778,0.62869750909386,0.459639691249684,2.99,1.48,1.97,-61.64,987.4172145898793,2721.9876560508683,2688.973043777531,998.4220854307881,7396.799999849067,7396.8,-1.5093337424332276e-07,False,-0.1654183932661437,-0.0026844668013866996,-17.11197494340989,-0.002220709987881649,-28.01733661853759,-0.0009660653195749939,-29.48817561538106,0.000515689834913256,-21.889563432005115,0.001660803913860324,-9.34497624427278,0.0019055253555229248,0.263710470360762,0.0006860767912317216,0.6803089045671697,-0.0003728232272823839,-2.6936317543798176,-0.000525594918230947,-5.30754941965065,-0.00021932631069686306,-5.59137648626791,9.89150316696062e-05,-4.955544094752033,-1.793845477288693e-05,-7.790977867426031,-0.0010169747991037234,-19.553003667966816,-0.002198710455965285,-33.61418754202062,-0.00180863735310585,-41.53423536380984,-0.0004582847722390524,-38.949588529603126,0.0012408459976495107,-25.57342978945444,0.0026772536675987936,-5.195677415213613,0.0032394089559328525
