sample_id,settlement_a_mm,settlement_b_mm,settlement_c_mm,settlement_d_mm,kv_factor_a,kv_factor_b,kv_factor_c,kv_factor_d,ei_factor_s1,ei_factor_s2,ei_factor_s3,dT_s1_C,dT_s2_C,dT_s3_C,uniform_load_N_per_mm,R_a_kN,R_b_kN,R_c_kN,R_d_kN,sum_R_kN,total_udl_kN,equilibrium_err_kN,has_negative_reaction,v_A_mm,theta_A_rad,v_S1-1_6L_mm,theta_S1-1_6L_rad,v_S1-2_6L_mm,theta_S1-2_6L_rad,v_S1-3_6L_mm,theta_S1-3_6L_rad,v_S1-4_6L_mm,theta_S1-4_6L_rad,v_S1-5_6L_mm,theta_S1-5_6L_rad,v_B_mm,theta_B_rad,v_S2-1_6L_mm,theta_S2-1_6L_rad,v_S2-2_6L_mm,theta_S2-2_6L_rad,v_S2-3_6L_mm,theta_S2-3_6L_rad,v_S2-4_6L_mm,theta_S2-4_6L_rad,v_S2-5_6L_mm,theta_S2-5_6L_rad,v_C_mm,theta_C_rad,v_S3-1_6L_mm,theta_S3-1_6L_rad,v_S3-2_6L_mm,theta_S3-2_6L_rad,v_S3-3_6L_mm,theta_S3-3_6L_rad,v_S3-4_6L_mm,theta_S3-4_6L_rad,v_S3-5_6L_mm,theta_S3-5_6L_rad,v_D_mm,theta_D_rad
0,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.51,6.8,8.72,-61.64,1047.9910099355561,2516.946652787073,2631.7637628255648,1071.8940677415096,7396.800000043214,7396.8,4.321373126003891e-08,False,-0.17554745183701498,-0.0007752551623268,-5.8174253872525306,-0.0008020747241137,-10.038554442740919,-0.000328963256562,-9.550995379803886,0.0003332131248649,-5.500551233838018,0.0008736025345777,0.8689988653812948,0.0009813530869952,5.552272103904878,0.0003455986666606,6.009439340660749,-0.0001398906359059,5.0933243811067355,-0.0001951221884616,3.8862804445883286,-3.2568324589399694e-05,4.489683062926467,0.0001353083480431,5.541608456546381,9.604522177100524e-05,4.590845401161702,-0.0003628300369871,0.12116037421321467,-0.0009167496318203,-5.911960632816981,-0.0007605773082702,-9.48701203861452,-0.0001943515984136,-8.165648967880221,0.0004819026999271,-3.1882823699774887,0.0009681607889348,3.7221590516728655,0.0009643841365363
1,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.47,6.65,4.51,-61.64,1040.1342240467939,2446.3638546085413,2777.3650367645782,1094.3032705118471,7396.800000004981,7396.8,4.980392986908555e-09,False,-0.18231128202617697,-0.0008057064742813,-5.890774511057579,-0.0008287520096026,-9.884894196638857,-0.0003475184626545,-10.200723129932205,0.0003271280510989,-6.086538303636797,0.0008843356460683,0.6406862878347656,0.0010132524366717,6.091774334783203,0.0004030123074521,6.815940888137647,-6.94541459652324e-05,6.015516807010861,-0.0001332790996726,5.042543232652578,-9.34887252838802e-07,5.8888168708498725,0.0001151158836267,6.425057413057735,2.4106053017178087e-06,4.8447221422105375,-0.0005515230558085,-1.0863971620978132,-0.0010818485450871,-7.747966709228488,-0.0008757537715388,-12.16985250438146,-0.000233277267242,-10.032576558311302,0.0005455561699818,-4.870363653944834,0.0011607217423175,3.578837516480127,0.0013121809176947
2,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.95,14.5,13.56,-61.64,1112.2629953568176,2642.0815245223093,2462.1994205590886,1195.0114054814667,7396.800000072662,7396.8,7.266226020874457e-08,False,-0.18277746240524123,-0.0009286769812554,-6.7695718804842695,-0.0009558958798412,-11.96786628610266,-0.0004487824226846,-12.419018473524357,0.0002817972747514,-8.352685630978597,0.000924991326871,-0.868323835671623,0.0011699478480883,5.817750846344659,0.0007058007229447,8.256093788159134,6.515733722740849e-05,7.651902336177835,-0.0001216899605103,6.909815339256313,-6.721350384994707e-05,7.331327207087253,1.6124099541590767e-05,6.949018050398324,-8.413975799810989e-05,4.905742822082959,-0.0005804774100492,-0.7105043215462656,-0.0009625643229674,-6.5423354178889355,-0.0007010016233044,-9.27849155034566,-9.582784313788753e-05,-7.358197811082806,0.0005529322197104,-2.410305667326005,0.0009452537674231,3.670586613326442,0.0007810982679265
3,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.04,11.29,9.53,-61.64,1106.0465655102496,2776.2531706979576,2701.2458365551497,1177.407226303113,7396.800000018423,7396.8,1.842272467911243e-08,False,-0.17715704168993535,-0.0009401878932604,-6.858666044724695,-0.0009391473254203,-11.533766385641202,-0.0004200554689805,-12.028136428079806,0.0003062215606015,-7.694434918081901,0.0009288318777293,-0.5190876729490596,0.0011369235968191,5.60998816157728,0.0006196306024122,7.557498491007018,3.235054121576691e-05,7.5420476154018345,-0.0001176723966897,6.830894125739263,-4.291054488557381e-05,6.832065345985815,4.41734889619648e-05,6.52089691395585,-6.88829028106682e-05,4.835289763813799,-0.0005945520537833,-1.007301693823792,-0.0010303193344714,-7.045892890857007,-0.0007833678448024,-10.055299719580926,-0.0001537361168549,-9.166068602437099,0.0005585510515497,-3.373387104211774,0.001053468862595,3.8336021769233284,0.0010309787842091
4,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.03,4.37,4.82,-61.64,1027.6640138975683,2474.4336987093207,2712.046420252216,1007.8675856659418,7396.800000035158,7396.8,3.5157427191734314e-08,False,-0.17821991703348494,-0.0007729667184163,-5.613166499838531,-0.00078556582713,-9.914529967334547,-0.0003081930003564,-9.496796193189802,0.0003482856464426,-5.2651598695649895,0.0008730182276779,1.2231801137395595,0.0009551528577691,5.803655082122292,0.0002838234212597,5.9825406020665985,-0.0001542980337894,4.772690982787855,-0.0001801433461171,4.020341845808225,-6.184849306115743e-06,4.656556326679831,0.0001551148489765,5.496561209598864,9.129314106610756e-05,4.829154882016762,-0.0004101223066186,-0.37012245944804445,-0.0010005670909937,-6.475241261344924,-0.0008459153770694,-10.957049406630897,-0.0002462056969238,-9.992566928577805,0.0004985371516216,-4.43956954773197,0.0010882883707511,3.688861702222927,0.001223009428393
5,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.49,13.31,12.75,-61.64,1066.7098444293479,2677.324702919015,2466.4151791193426,1152.2633931763967,7396.800000049658,7396.8,4.9657501222100115e-08,False,-0.1784174802995674,-0.0010211430637699,-7.636973461883333,-0.0009968803360684,-12.786627515149373,-0.0004521220000488,-12.534956743011753,0.0003022658288257,-8.703625481480799,0.0009554312649591,-1.037195243451458,0.0011965224227651,5.714978751822187,0.000714673186784,7.853451908143637,6.64481039762961e-05,8.207590752786434,-0.0001248577697018,6.8842529840131315,-7.171676783246738e-05,6.873177478306542,1.3408501917383426e-05,6.693474177915087,-8.194456811542005e-05,4.844153223124664,-0.0005702483115109,-0.6447484149957149,-0.0009691302803042,-6.465764307283943,-0.0007154180809028,-9.268481764672975,-0.0001091502453841,-7.299131104478464,0.0005496484284297,-2.688487818922016,0.0009609531427214,3.656895693664523,0.0008247253654177
6,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,7.5,2.58,5.11,-61.64,1029.1360242554288,2643.539432327214,2537.4162707485084,1002.8075540954541,7396.800000012474,7396.8,1.247371983481571e-08,False,-0.17117393469437314,-0.0008453825782452,-5.780487381564909,-0.0008060860441438,-10.31966728410199,-0.000295426288925,-9.545673260459335,0.0003757305719496,-4.998256335891808,0.0008965326528906,1.2564397829459948,0.0009561280683176,5.7716250759790295,0.0002436507027742,5.838088363551651,-0.0001946226057759,4.048058357051117,-0.0002114981481231,3.456312564695315,-1.944825784972243e-05,3.658809387873295,0.0001690644573771,5.334635309611113,0.0001415773898916,4.543430307813799,-0.0003143817938881,0.15230250900564235,-0.0009443646463855,-6.319228625876248,-0.0008241713518329,-10.324218801738356,-0.0002538404423093,-9.36899283446263,0.0004666032843646,-3.966224720295035,0.0010371350303715,3.724282081327196,0.0011577162636392
7,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,7.7,5.35,5.37,-61.64,1059.2736610758368,2765.0654552877145,2745.7821450793326,1077.0030486538178,7396.800000032135,7396.8,3.2135176297742873e-08,False,-0.17803603160866155,-0.0009082010597087,-6.4684020721709645,-0.0008696500179228,-10.615561585525372,-0.0003452267396528,-10.620899224224901,0.000354202659637,-6.295458323353317,0.0009177862943543,0.5723090601058208,0.0010346722789168,6.222276116193001,0.000393994497867,6.390809983257329,-9.52867500434536e-05,5.585378880224559,-0.0001625864465819,4.793778882037906,-2.0376925331541977e-05,5.041563860751594,0.0001188792060402,5.586418300033291,4.2719339869242954e-05,4.767095203404568,-0.0004613288574254,-0.563824661452121,-0.0010201574822198,-7.272588616460401,-0.0008436380013661,-11.254689812404482,-0.0002318089469419,-9.525135802275107,0.0005153048832312,-4.376159508274385,0.0010976786913367,3.741070973255866,0.001215273945304
8,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,6.89,11.06,10.77,-61.64,1093.127404281452,2576.392790118883,2381.080819903811,1148.709934968287,7396.800000046044,7396.8,4.6044078771956265e-08,False,-0.17852558801507998,-0.0011028642907197,-7.49248172225319,-0.0010238141796528,-12.622069587176243,-0.0004426936935408,-13.31814217572534,0.0003296310521503,-8.844611456725993,0.0009823081718237,-0.9208557393308487,0.0012044857798928,5.663760166626882,0.0006852977608979,8.281845155542696,5.0351383271966505e-05,7.78954670121316,-0.0001299979233385,6.706046285654163,-6.822249251583982e-05,6.745204096873874,2.3215068073716095e-05,6.831058619034712,-6.814784923432461e-05,4.815034614173317,-0.0005547835780202,-0.7369580652143102,-0.0009903100454783,-7.186699686727648,-0.0007521797086209,-9.941992342225467,-0.0001404310995261,-8.510947776047878,0.0005449109839844,-3.114317451104966,0.0010038217440938,3.676265637731491,0.0009362626487292
9,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,6.49,2.29,2.98,-61.64,1065.6937785640637,2622.9593568843934,2717.9976791424856,981.06632562027,7396.800000023533,7396.8,2.353317540837452e-08,False,-0.164400975424941,-0.0009367735271893,-6.444199875911649,-0.0008595597844827,-10.80840772415173,-0.0003159484034485,-10.117860872188501,0.0003831945004506,-5.735061351748867,0.0009270170416239,0.9716332151612819,0.0010046673344883,5.681444351935243,0.0003052792635873,6.2181903916726675,-0.0001447177599248,4.614927455764256,-0.0001792376296222,4.330216041394695,-1.075267908712512e-05,4.752226673850825,0.0001482744840127,5.93663701240475,8.53812520121388e-05,4.609965188799153,-0.0004119047086701,-0.45986411912460123,-0.001029030729729,-7.103971687997798,-0.000882827300365,-11.078395963520093,-0.000273332952656,-10.261877654451814,0.0004994275155773,-4.877385252253364,0.0011354293065188,3.826234668286598,0.0013346338880979
