sample_id,settlement_a_mm,settlement_b_mm,settlement_c_mm,settlement_d_mm,kv_factor_a,kv_factor_b,kv_factor_c,kv_factor_d,ei_factor_s1,ei_factor_s2,ei_factor_s3,dT_s1_C,dT_s2_C,dT_s3_C,uniform_load_N_per_mm,R_a_kN,R_b_kN,R_c_kN,R_d_kN,sum_R_kN,total_udl_kN,equilibrium_err_kN,has_negative_reaction,v_A_mm,theta_A_rad,v_S1-1_6L_mm,theta_S1-1_6L_rad,v_S1-2_6L_mm,theta_S1-2_6L_rad,v_S1-3_6L_mm,theta_S1-3_6L_rad,v_S1-4_6L_mm,theta_S1-4_6L_rad,v_S1-5_6L_mm,theta_S1-5_6L_rad,v_B_mm,theta_B_rad,v_S2-1_6L_mm,theta_S2-1_6L_rad,v_S2-2_6L_mm,theta_S2-2_6L_rad,v_S2-3_6L_mm,theta_S2-3_6L_rad,v_S2-4_6L_mm,theta_S2-4_6L_rad,v_S2-5_6L_mm,theta_S2-5_6L_rad,v_C_mm,theta_C_rad,v_S3-1_6L_mm,theta_S3-1_6L_rad,v_S3-2_6L_mm,theta_S3-2_6L_rad,v_S3-3_6L_mm,theta_S3-3_6L_rad,v_S3-4_6L_mm,theta_S3-4_6L_rad,v_S3-5_6L_mm,theta_S3-5_6L_rad,v_D_mm,theta_D_rad
0,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,10.25,11.68,12.88,-61.64,1146.4897525375447,2678.127391485306,2531.649195366029,1083.7413254609653,7396.800000045247,7396.8,4.5246451918501414e-08,False,-0.18390953718700848,-0.0008259718857604,-6.235898834319871,-0.0008707578001911,-10.534301215614944,-0.0003923453905727,-11.100971428792162,0.00029839922763,-7.038847382770353,0.0008906241688266,-0.007267604066831961,0.0010734775474335,6.131703123102264,0.0005360932479927,6.931319900335059,-4.006361074354727e-05,6.4582093227765185,-0.0001677320008751,5.390320624278849,-5.938425598409282e-05,5.430824610239694,7.251701626283016e-05,5.791690444336438,1.5509208201386856e-05,4.994817939387117,-0.0004428800137494,-0.038857426460081876,-0.0008980939509003,-5.90762078918012,-0.0006914169983353,-8.480199366753952,-0.0001228876881332,-7.3955985270864275,0.000507469181884,-2.299085143545791,0.0008996288138983,3.4582932158870494,0.0007535526758356
1,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,10.23,14.81,14.85,-61.64,1115.3932407356026,2738.790882973805,2413.489892576618,1155.7962969563093,7396.800000045393,7396.8,4.5392880565486855e-08,False,-0.1769178961316758,-0.0009048479320271,-6.665319902726325,-0.0009424577096201,-11.857525589686569,-0.000444116889488,-11.853933245766715,0.0002793084129012,-8.090821170179597,0.0009169663119532,-0.7712097449065886,0.0011580049220841,5.708077893215932,0.0006915581278344,8.023657083199584,4.77938045162736e-05,7.380424121058158,-0.0001368888358761,6.385312911717377,-7.496212692533937e-05,6.540358644605867,2.11113237016454e-05,6.607091112418786,-6.113109165909167e-05,4.980481045340003,-0.0005341617065876,-0.40018677251754775,-0.0009182065842692,-5.958764557080456,-0.0006676276739564,-8.523111334838974,-8.246350772838603e-05,-7.0952123877135955,0.0005372611165937,-2.036905039921288,0.000891521401191,3.5636994437782312,0.0006802788139893
2,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,10.07,13.74,12.5,-61.64,1153.429410341551,2548.0683757010665,2554.889862976978,1100.229979687915,7396.800000050925,7396.8,5.092533683637158e-08,False,-0.1810349296580913,-0.0009043102069115,-7.001162786036597,-0.0009371533475441,-11.576083471370982,-0.0004373126165254,-12.073684658315576,0.0002843458706819,-7.935258434287605,0.0009169702284829,-0.7088300341235391,0.0011497085712941,5.8520361770574745,0.0006716947836563,7.921839527124679,5.160575428790236e-05,7.471095401140641,-0.0001208579041987,6.662254098022625,-5.8168525386037406e-05,6.618597458540923,2.7211283059690352e-05,6.457179487027867,-7.71810865240938e-05,4.721991986562754,-0.0005838179677178,-0.8223267248002003,-0.0009801819450375,-6.976415611486843,-0.0007225913889759,-9.655429380558719,-0.0001110848316111,-8.21255721418326,0.0005543129292361,-2.6634162541199946,0.0009735770957477,3.5653502587161054,0.0008466691358506
3,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,10.03,6.72,7.62,-61.64,1090.5690743165967,2575.8516877416605,2514.191423864337,1033.3632643193478,7396.800000013805,7396.8,1.3805220078211278e-08,False,-0.18885876479005315,-0.0007379178523727,-5.7041427749425155,-0.0007834312183873,-9.88479294377329,-0.000324801163519,-9.331711499459134,0.000327106196769,-5.32471766991331,0.0008614389768879,0.9913169029825182,0.0009673452912575,5.753827234470247,0.0003339590244211,6.390465954502316,-0.0001352308633673,5.246971515147571,-0.0001825134498947,4.2023868393907176,-2.0361068744084315e-05,4.624852531656474,0.0001387636724175,5.725136691850177,8.239816592477324e-05,4.58123851389004,-0.0004019299218035,-0.14085989547270858,-0.0009543438689128,-6.261532203163498,-0.0007889396517703,-9.480535994181244,-0.0002057558024543,-8.485240864661977,0.0004951828812146,-3.647673854157812,0.0010138516014188,3.7265727007525458,0.0010502118260857
4,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.64,7.38,8.04,-61.64,1066.6232410189045,2722.572379769871,2825.081479681168,1061.5009993695198,7396.800000027235,7396.8,2.7234818844590336e-08,False,-0.1685656871128102,-0.0007865842405515,-5.948470403842203,-0.0008163475645214,-9.441778703882624,-0.0003416673835193,-9.567651180146989,0.0003265901869903,-5.620519715134684,0.000877573261418,0.6976986716383968,0.0010004299541816,6.1268833230377595,0.0003842941498243,6.47935226923419,-0.0001079549867703,5.65080295909497,-0.0001740765554633,4.485015243439177,-2.6542889838179257e-05,4.936860560926124,0.0001221834024387,5.822959334902951,5.9639713702170594e-05,4.971120817671213,-0.0004266462896291,-0.23265387261493942,-0.0009614896549218,-6.329418687095144,-0.0007847640526561,-9.699669566829881,-0.0001965080149103,-9.557200595501083,0.0005032536604932,-3.4589803745452246,0.0010144961757381,3.5956932083281226,0.001037180998752
5,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.62,7.62,8.01,-61.64,1089.4615812331042,2619.5764651211143,2636.466394882123,1063.3160749394106,7396.800000036967,7396.8,3.6966412153560675e-08,False,-0.17020447882130912,-0.0007955234308509,-5.823749397399819,-0.0008239402372953,-9.76605796877295,-0.0003468205037108,-10.433766024731947,0.0003249696544422,-6.091128779148726,0.0008805783515727,0.6349095257777339,0.0010091537020994,5.77539292754008,0.000399829590565,6.333359932853182,-9.755289378195116e-05,5.412194875343704,-0.0001688393828171,4.923506896095298,-2.6502210123264333e-05,5.238451307053491,0.0001169960166322,6.060162580588204,4.919268978492846e-05,4.730905464017686,-0.0004423845242454,-0.3113477736011377,-0.0009704708015139,-6.528432313505268,-0.0007879984908658,-10.23744511276295,-0.0001950061243783,-8.892439536875369,0.0005084815001266,-3.568091739234847,0.0010224395848321,3.8083120150201673,0.0010468295976663
6,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.76,6.32,7.75,-61.64,1093.286173238699,2561.78203673295,2574.250983634288,1005.0261084570888,7396.800000018891,7396.8,1.8891114450525492e-08,False,-0.18139097914064933,-0.0008307617562353,-6.104457133004418,-0.0008304621351878,-10.62600881729833,-0.0003359931191315,-9.92607610882809,0.0003417791764717,-5.659804124386259,0.0008920028660313,0.7965412920278023,0.0010038260639663,5.804929688502306,0.0003663826548192,6.285138471487432,-0.0001241608770881,5.344044042729119,-0.0001856992285052,4.427884811406116,-3.0704733014455194e-05,4.715551851089001,0.0001283600017169,5.777388445532393,7.903236802319212e-05,4.952629584171166,-0.0003911599676766,-0.08294225063177618,-0.0009465931616532,-6.266565433495904,-0.0007846046919471,-10.081210446020755,-0.0002052330906369,-8.385631752526889,0.000491496844456,-3.4326774917791476,0.0010055603155148,3.7152714415751866,0.0010369187904666
7,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,8.98,11.64,10.5,-61.64,1084.6357980205187,2679.401888638468,2433.72163087569,1130.7524014167784,7396.800000047843,7396.8,4.7843059292063124e-08,False,-0.18072609098652448,-0.000948194101482,-6.743947275818459,-0.0009446936934377,-11.531003873514699,-0.0004230223163955,-12.057201128543866,0.0003059539141797,-7.999947284156574,0.0009313831126947,-0.5574797312257685,0.001142413393564,5.809151812965575,0.0006281786413289,7.72231917074492,3.0070183347670324e-05,7.392008082003434,-0.0001254195419994,6.58814081865096,-5.07628682950857e-05,6.894928420862544,4.157759679379634e-05,6.683413595291839,-6.086075439582249e-05,5.2345988266354375,-0.0005705502554441,-0.8133361768764815,-0.00100284013246,-6.900502113897105,-0.0007600980397868,-9.66866501271256,-0.0001423625095023,-8.713943721011427,0.0005503416605724,-3.335242139859008,0.0010179896726202,3.705299115249041,0.0009605429945685
8,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.72,5.81,3.86,-61.64,1099.0213798258637,2567.8626469916667,2699.7879328841673,1012.5422031993095,7396.799999982198,7396.8,-1.7802449292503297e-08,False,-0.17166667704561117,-0.0007651116022327,-5.778981934386437,-0.0007990359133459,-9.770110096363062,-0.0003304386937709,-9.957165300569223,0.0003298139410309,-5.690286850541466,0.0008708701054709,0.9360040764591905,0.0009818779139686,5.663592109018212,0.000351971251067,6.2534009348413955,-9.646068483210996e-05,5.784821611467885,-0.000140966963846,4.541792061931904,5.980080443113582e-06,5.535967850304842,0.0001319178403685,6.389360967333437,2.4383708265748947e-05,4.9975959851887515,-0.0005290946494465,-1.007419653899986,-0.0010793765876424,-7.775480750198423,-0.0008848825450262,-12.085817413560054,-0.000245651053677,-11.224258719206762,0.0005382930885844,-4.804610887084192,0.001166925083943,3.6915429581472994,0.0013402064003276
9,0.0,6.76236317848972,5.36742114401563,3.91697015037621,1.21875633217039,0.575148946195117,1.03133789506241,0.952294668480702,0.904193529807932,1.3229163792255,0.936823441580484,9.42,10.05,9.48,-61.64,1071.4707038022052,2642.1343896275807,2621.786464812406,1154.0994377804354,7396.800000035812,7396.8,3.581226337701082e-08,False,-0.1809299021785402,-0.0008725391855037,-6.472525161271332,-0.0008885379640654,-10.730097242121028,-0.0003901641468369,-11.909850488244789,0.0003117161507191,-6.820890593178064,0.0009062510430125,-0.016368832615442964,0.0010825886444595,5.82918264636403,0.0005298628396018,7.200640634302769,-2.4056343498701178e-05,6.498927128754346,-0.0001430246699146,5.671877921788525,-3.9514473228075726e-05,6.18289742844886,7.401163889383017e-05,6.385178552853397,-1.4908941212672291e-05,4.5503621360863535,-0.0005187485471279,-0.636852539127538,-0.0009899560358921,-6.652425829256877,-0.0007716374437398,-10.145785923953053,-0.0001638313027497,-9.131970142616757,0.0005334375892574,-3.459085978777188,0.0010201444344646,3.4970579376153226,0.0009962507007993
